time,	T,	w,	th
1.423,	-33.3328,	61.6005,	-2.95663
1.424,	-33.3347,	61.6672,	-2.895
1.425,	-33.3328,	61.7339,	-2.8333
1.426,	-33.3347,	61.8005,	-2.77153
1.427,	-33.3328,	61.8672,	-2.7097
1.428,	-33.3347,	61.9339,	-2.6478
1.429,	-33.3347,	62.0005,	-2.58583
1.43,	-33.3328,	62.0672,	-2.52379
1.431,	-33.3347,	62.1339,	-2.46169
1.432,	-33.3328,	62.2005,	-2.39953
1.433,	-33.3347,	62.2672,	-2.33729
1.434,	-33.3328,	62.3339,	-2.27499
1.435,	-33.3347,	62.4005,	-2.21263
1.436,	-33.3347,	62.4672,	-2.15019
1.437,	-33.3328,	62.5339,	-2.08769
1.438,	-33.3347,	62.6005,	-2.02512
1.439,	-33.3328,	62.6672,	-1.96249
1.44,	-33.3347,	62.7339,	-1.89979
1.441,	-33.3328,	62.8005,	-1.83702
1.442,	-33.3347,	62.8672,	-1.77419
1.443,	-33.3347,	62.9339,	-1.71129
1.444,	-33.3328,	63.0005,	-1.64832
1.445,	-33.3347,	63.0672,	-1.58529
1.446,	-33.3328,	63.1339,	-1.52219
1.447,	-33.3347,	63.2005,	-1.45902
1.448,	-33.3328,	63.2672,	-1.39578
1.449,	-33.3347,	63.3339,	-1.33248
1.45,	-33.3328,	63.4005,	-1.26912
1.451,	-33.3347,	63.4672,	-1.20568
1.452,	-33.3347,	63.5339,	-1.14218
1.453,	-33.3328,	63.6006,	-1.07862
1.454,	-33.3347,	63.6672,	-1.01498
1.455,	-33.3328,	63.7339,	-0.951281
1.456,	-33.3347,	63.8006,	-0.887514
1.457,	-33.3328,	63.8672,	-0.82368
1.458,	-33.3347,	63.9339,	-0.759779
1.459,	-33.3328,	64.0006,	-0.695812
1.46,	-33.3366,	64.0672,	-0.631778
1.461,	-33.3328,	64.1339,	-0.567678
1.462,	-33.3328,	64.2006,	-0.50351
1.463,	-33.3328,	64.2672,	-0.439277
1.464,	-33.3366,	64.3339,	-0.374976
1.465,	-33.3328,	64.4006,	-0.310609
1.466,	-33.3328,	64.4672,	-0.246175
1.467,	-33.3366,	64.5339,	-0.181674
1.468,	-33.3328,	64.6006,	-0.117107
1.469,	-33.3328,	64.6672,	-0.0524732
1.47,	-33.3328,	64.7339,	0.0122274
1.471,	-33.3366,	64.8006,	0.0769947
1.472,	-33.3328,	64.8672,	0.141829
1.473,	-33.3328,	64.9339,	0.206729
1.474,	-33.3328,	65.0006,	0.271696
1.475,	-33.3366,	65.0672,	0.33673
1.476,	-33.3328,	65.1339,	0.401831
1.477,	-33.3328,	65.2006,	0.466998
1.478,	-33.3366,	65.2673,	0.532232
1.479,	-33.3328,	65.3339,	0.597533
1.48,	-33.3328,	65.4006,	0.6629
1.481,	-33.3328,	65.4672,	0.728334
1.482,	-33.3366,	65.5339,	0.793834
1.483,	-33.3328,	65.6006,	0.859402
1.484,	-33.3328,	65.6673,	0.925035
1.485,	-33.3366,	65.7339,	0.990736
1.486,	-33.3328,	65.8006,	1.0565
1.487,	-33.3328,	65.8673,	1.12234
1.488,	-33.3328,	65.9339,	1.18824
1.489,	-33.3366,	66.0006,	1.2542
1.49,	-33.3328,	66.0673,	1.32024
1.491,	-33.3328,	66.1339,	1.38634
1.492,	-33.3366,	66.2006,	1.45251
1.493,	-33.3328,	66.2673,	1.51874
1.494,	-33.3328,	66.3339,	1.58504
1.495,	-33.3328,	66.4006,	1.65141
1.496,	-33.3366,	66.4673,	1.71784
1.497,	-33.3328,	66.5339,	1.78434
1.498,	-33.3328,	66.6006,	1.85091
1.499,	-33.3328,	66.6673,	1.91754
1.5,	-33.3366,	66.7339,	1.98424
1.501,	-33.3328,	66.8006,	2.05101
1.502,	-33.3328,	66.8673,	2.11785
1.503,	-33.3366,	66.9339,	2.18475
1.504,	-33.3328,	67.0006,	2.25171
1.505,	-33.3328,	67.0673,	2.31875
1.506,	-33.3328,	67.1339,	2.38585
1.507,	-33.3366,	67.2006,	2.45302
1.508,	-33.3328,	67.2673,	2.52025
1.509,	-33.3328,	67.3339,	2.58755
1.51,	-33.3366,	67.4006,	2.65492
1.511,	-33.3328,	67.4673,	2.72235
1.512,	-33.3328,	67.534,	2.78985
1.513,	-33.3328,	67.6006,	2.85742
1.514,	-33.3366,	67.6673,	2.92505
1.515,	-33.3328,	67.734,	2.99275
1.516,	-33.3328,	67.8006,	3.06052
1.517,	-33.3366,	67.8673,	3.12836
1.518,	-33.3328,	67.934,	-3.08693
1.519,	-33.3328,	68.0006,	-3.01896
1.52,	-33.3328,	68.0673,	-2.95093
1.521,	-33.3366,	68.134,	-2.88283
1.522,	-33.3328,	68.2006,	-2.81466
1.523,	-33.3328,	68.2673,	-2.74643
1.524,	-33.3366,	68.334,	-2.67813
1.525,	-33.3328,	68.4006,	-2.60976
1.526,	-33.3328,	68.4673,	-2.54132
1.527,	-33.3328,	68.534,	-2.47282
1.528,	-33.3366,	68.6006,	-2.40426
1.529,	-33.3328,	68.6673,	-2.33562
1.53,	-33.3328,	68.734,	-2.26692
1.531,	-33.3366,	68.8006,	-2.19815
1.532,	-33.3328,	68.8673,	-2.12932
1.533,	-33.3328,	68.934,	-2.06042
1.534,	-33.3328,	69.0006,	-1.99145
1.535,	-33.3366,	69.0673,	-1.92242
1.536,	-33.3328,	69.134,	-1.85332
1.537,	-33.3328,	69.2006,	-1.78415
1.538,	-33.3328,	69.2673,	-1.71492
1.539,	-33.3366,	69.334,	-1.64562
1.54,	-33.3328,	69.4007,	-1.57625
1.541,	-33.3328,	69.4673,	-1.50682
1.542,	-33.3366,	69.534,	-1.43731
1.543,	-33.3328,	69.6007,	-1.36775
1.544,	-33.3328,	69.6673,	-1.29811
1.545,	-33.3328,	69.734,	-1.22841
1.546,	-33.3366,	69.8007,	-1.15865
1.547,	-33.3328,	69.8673,	-1.08881
1.548,	-33.3328,	69.934,	-1.01891
1.549,	-33.3366,	70.0007,	-0.948943
1.55,	-33.3328,	70.0673,	-0.878909
1.551,	-33.3328,	70.134,	-0.808809
1.552,	-33.3328,	70.2007,	-0.738641
1.553,	-33.3366,	70.2673,	-0.668407
1.554,	-33.3328,	70.334,	-0.598107
1.555,	-33.3328,	70.4007,	-0.527739
1.556,	-33.3366,	70.4673,	-0.457305
1.557,	-33.3328,	70.534,	-0.386805
1.558,	-33.3328,	70.6007,	-0.316237
1.559,	-33.3328,	70.6673,	-0.245603
1.56,	-33.3366,	70.734,	-0.174903
1.561,	-33.3328,	70.8007,	-0.104135
1.562,	-33.3328,	70.8673,	-0.0333014
1.563,	-33.3328,	70.934,	0.0375993
1.564,	-33.3366,	71.0007,	0.108567
1.565,	-33.3328,	71.0673,	0.179601
1.566,	-33.3328,	71.134,	0.250701
1.567,	-33.3366,	71.2007,	0.321869
1.568,	-33.3328,	71.2673,	0.393103
1.569,	-33.3328,	71.334,	0.464403
1.57,	-33.3328,	71.4007,	0.535771
1.571,	-33.3366,	71.4674,	0.607205
1.572,	-33.3328,	71.534,	0.678705
1.573,	-33.3328,	71.6007,	0.750273
1.574,	-33.3366,	71.6674,	0.821907
1.575,	-33.3328,	71.734,	0.893607
1.576,	-33.3328,	71.8007,	0.965375
1.577,	-33.3328,	71.8674,	1.03721
1.578,	-33.3366,	71.934,	1.10911
1.579,	-33.3328,	72.0007,	1.18108
1.58,	-33.3328,	72.0674,	1.25311
1.581,	-33.3366,	72.134,	1.32521
1.582,	-33.3328,	72.2007,	1.39738
1.583,	-33.3328,	72.2674,	1.46961
1.584,	-33.3328,	72.334,	1.54191
1.585,	-33.3366,	72.4007,	1.61428
1.586,	-33.3328,	72.4674,	1.68672
1.587,	-33.3328,	72.534,	1.75922
1.588,	-33.3366,	72.6007,	1.83178
1.589,	-33.3328,	72.6674,	1.90442
1.59,	-33.3328,	72.734,	1.97712
1.591,	-33.3328,	72.8007,	2.04989
1.592,	-33.3366,	72.8674,	2.12272
1.593,	-33.3328,	72.934,	2.19562
1.594,	-33.3328,	73.0007,	2.26859
1.595,	-33.3366,	73.0674,	2.34162
1.596,	-33.3328,	73.134,	2.41472
1.597,	-33.3328,	73.2007,	2.48789
1.598,	-33.3328,	73.2674,	2.56112
1.599,	-33.3366,	73.3341,	2.63442
1.6,	-33.3328,	73.4007,	2.70779
1.601,	-33.3328,	73.4674,	2.78123
1.602,	-33.3328,	73.534,	2.85473
1.603,	-33.3366,	73.6007,	2.92829
1.604,	-33.3328,	73.6674,	3.00193
1.605,	-33.3328,	73.7341,	3.07563
1.606,	-33.3366,	73.8007,	-3.13379
1.607,	-33.3328,	73.8674,	-3.05996
1.608,	-33.3328,	73.9341,	-2.98605
1.609,	-33.3328,	74.0007,	-2.91209
1.61,	-33.3366,	74.0674,	-2.83805
1.611,	-33.3328,	74.1341,	-2.76395
1.612,	-33.3328,	74.2007,	-2.68979
1.613,	-33.3366,	74.2674,	-2.61555
1.614,	-33.3328,	74.3341,	-2.54125
1.615,	-33.3328,	74.4007,	-2.46688
1.616,	-33.3328,	74.4674,	-2.39245
1.617,	-33.3366,	74.5341,	-2.31795
1.618,	-33.3328,	74.6007,	-2.24338
1.619,	-33.3328,	74.6674,	-2.16875
1.62,	-33.3366,	74.7341,	-2.09405
1.621,	-33.3328,	74.8007,	-2.01928
1.622,	-33.3328,	74.8674,	-1.94444
1.623,	-33.3328,	74.9341,	-1.86954
1.624,	-33.3366,	75.0007,	-1.79458
1.625,	-33.3328,	75.0674,	-1.71954
1.626,	-33.3328,	75.1341,	-1.64444
1.627,	-33.3328,	75.2007,	-1.56927
1.628,	-33.3366,	75.2674,	-1.49404
1.629,	-33.3328,	75.3341,	-1.41874
1.63,	-33.3328,	75.4007,	-1.34337
1.631,	-33.3366,	75.4674,	-1.26794
1.632,	-33.3328,	75.5341,	-1.19244
1.633,	-33.3328,	75.6008,	-1.11687
1.634,	-33.3328,	75.6674,	-1.04124
1.635,	-33.3366,	75.7341,	-0.965535
1.636,	-33.3328,	75.8008,	-0.889768
1.637,	-33.3328,	75.8674,	-0.813934
1.638,	-33.3366,	75.9341,	-0.738033
1.639,	-33.3328,	76.0008,	-0.662065
1.64,	-33.3328,	76.0674,	-0.586031
1.641,	-33.3328,	76.1341,	-0.509931
1.642,	-33.3366,	76.2008,	-0.433763
1.643,	-33.3328,	76.2674,	-0.357529
1.644,	-33.3328,	76.3341,	-0.281228
1.645,	-33.3366,	76.4008,	-0.204861
1.646,	-33.3328,	76.4674,	-0.128427
1.647,	-33.3328,	76.5341,	-0.0519259
1.648,	-33.3328,	76.6008,	0.0246415
1.649,	-33.3366,	76.6674,	0.101276
1.65,	-33.3328,	76.7341,	0.177976
1.651,	-33.3328,	76.8008,	0.254744
1.652,	-33.3366,	76.8674,	0.331578
1.653,	-33.3328,	76.9341,	0.408479
1.654,	-33.3328,	77.0008,	0.485446
1.655,	-33.3328,	77.0674,	0.56248
1.656,	-33.3366,	77.1341,	0.639581
1.657,	-33.3328,	77.2008,	0.716749
1.658,	-33.3328,	77.2674,	0.793983
1.659,	-33.3366,	77.3341,	0.871283
1.66,	-33.3328,	77.4008,	0.948651
1.661,	-33.3328,	77.4675,	1.02608
1.662,	-33.3328,	77.5341,	1.10359
1.663,	-33.3366,	77.6008,	1.18115
1.664,	-33.3328,	77.6675,	1.25879
1.665,	-33.3328,	77.7341,	1.33649
1.666,	-33.3328,	77.8008,	1.41426
1.667,	-33.3366,	77.8675,	1.49209
1.668,	-33.3328,	77.9341,	1.56999
1.669,	-33.3328,	78.0008,	1.64796
1.67,	-33.3366,	78.0675,	1.72599
1.671,	-33.3328,	78.1341,	1.80409
1.672,	-33.3328,	78.2008,	1.88226
1.673,	-33.3328,	78.2675,	1.96049
1.674,	-33.3366,	78.3341,	2.03879
1.675,	-33.3328,	78.4008,	2.11716
1.676,	-33.3328,	78.4675,	2.1956
1.677,	-33.3366,	78.5341,	2.2741
1.678,	-33.3328,	78.6008,	2.35266
1.679,	-33.3328,	78.6675,	2.4313
1.68,	-33.3328,	78.7341,	2.51
1.681,	-33.3366,	78.8008,	2.58877
1.682,	-33.3328,	78.8675,	2.6676
1.683,	-33.3328,	78.9341,	2.7465
1.684,	-33.3366,	79.0008,	2.82547
1.685,	-33.3328,	79.0675,	2.9045
1.686,	-33.3328,	79.1341,	2.9836
1.687,	-33.3328,	79.2008,	3.06277
1.688,	-33.3366,	79.2675,	-3.14118
1.689,	-33.3328,	79.3342,	-3.06188
1.69,	-33.3328,	79.4008,	-2.98251
1.691,	-33.3328,	79.4675,	-2.90308
1.692,	-33.3366,	79.5342,	-2.82358
1.693,	-33.3328,	79.6008,	-2.74401
1.694,	-33.3328,	79.6675,	-2.66437
1.695,	-33.3366,	79.7342,	-2.58467
1.696,	-33.3328,	79.8008,	-2.50491
1.697,	-33.3328,	79.8675,	-2.42507
1.698,	-33.3328,	79.9342,	-2.34517
1.699,	-33.3366,	80.0008,	-2.2652
1.7,	-33.3328,	80.0675,	-2.18517
1.701,	-33.3328,	80.1342,	-2.10507
1.702,	-33.3366,	80.2008,	-2.0249
1.703,	-33.3328,	80.2675,	-1.94467
1.704,	-33.3328,	80.3342,	-1.86437
1.705,	-33.3328,	80.4008,	-1.784
1.706,	-33.3366,	80.4675,	-1.70356
1.707,	-33.3328,	80.5342,	-1.62306
1.708,	-33.3328,	80.6008,	-1.5425
1.709,	-33.3366,	80.6675,	-1.46186
1.71,	-33.3328,	80.7342,	-1.38116
1.711,	-33.3328,	80.8008,	-1.30039
1.712,	-33.3328,	80.8675,	-1.21956
1.713,	-33.3366,	80.9342,	-1.13866
1.714,	-33.3328,	81.0008,	-1.05769
1.715,	-33.3328,	81.0675,	-0.976657
1.716,	-33.3366,	81.1342,	-0.895556
1.717,	-33.3328,	81.2009,	-0.814388
1.718,	-33.3328,	81.2675,	-0.733154
1.719,	-33.3328,	81.3342,	-0.651853
1.72,	-33.3366,	81.4009,	-0.570486
1.721,	-33.3328,	81.4675,	-0.489052
1.722,	-33.3328,	81.5342,	-0.407551
1.723,	-33.3366,	81.6009,	-0.325983
1.724,	-33.3328,	81.6675,	-0.244349
1.725,	-33.3328,	81.7342,	-0.162648
1.726,	-33.3328,	81.8009,	-0.0808808
1.727,	-33.3366,	81.8675,	0.000953406
1.728,	-33.3328,	81.9342,	0.0828543
1.729,	-33.3328,	82.0009,	0.164822
1.73,	-33.3328,	82.0675,	0.246856
1.731,	-33.3366,	82.1342,	0.328957
1.732,	-33.3328,	82.2009,	0.411124
1.733,	-33.3328,	82.2675,	0.493359
1.734,	-33.3366,	82.3342,	0.57566
1.735,	-33.3328,	82.4009,	0.658027
1.736,	-33.3328,	82.4675,	0.740461
1.737,	-33.3328,	82.5342,	0.822962
1.738,	-33.3366,	82.6009,	0.90553
1.739,	-33.3328,	82.6675,	0.988164
1.74,	-33.3328,	82.7342,	1.07086
1.741,	-33.3366,	82.8009,	1.15363
1.742,	-33.3328,	82.8675,	1.23647
1.743,	-33.3328,	82.9342,	1.31937
1.744,	-33.3328,	83.0009,	1.40233
1.745,	-33.3366,	83.0676,	1.48537
1.746,	-33.3328,	83.1342,	1.56847
1.747,	-33.3328,	83.2009,	1.65164
1.748,	-33.3366,	83.2676,	1.73487
1.749,	-33.3328,	83.3342,	1.81817
1.75,	-33.3328,	83.4009,	1.90154
1.751,	-33.3328,	83.4676,	1.98497
1.752,	-33.3366,	83.5342,	2.06848
1.753,	-33.3328,	83.6009,	2.15204
1.754,	-33.3328,	83.6676,	2.23568
1.755,	-33.3328,	83.7342,	2.31938
1.756,	-33.3366,	83.8009,	2.40315
1.757,	-33.3328,	83.8676,	2.48698
1.758,	-33.3328,	83.9342,	2.57088
1.759,	-33.3366,	84.0009,	2.65485
1.76,	-33.3328,	84.0676,	2.73888
1.761,	-33.3328,	84.1342,	2.82298
1.762,	-33.3328,	84.2009,	2.90715
1.763,	-33.3366,	84.2676,	2.99138
1.764,	-33.3328,	84.3342,	3.07569
1.765,	-33.3328,	84.4009,	-3.12313
1.766,	-33.3366,	84.4676,	-3.0387
1.767,	-33.3328,	84.5342,	-2.9542
1.768,	-33.3328,	84.6009,	-2.86963
1.769,	-33.3328,	84.6676,	-2.785
1.77,	-33.3366,	84.7342,	-2.70029
1.771,	-33.3328,	84.8009,	-2.61553
1.772,	-33.3328,	84.8676,	-2.53069
1.773,	-33.3366,	84.9342,	-2.44579
1.774,	-33.3328,	85.0009,	-2.36082
1.775,	-33.3328,	85.0676,	-2.27579
1.776,	-33.3328,	85.1342,	-2.19069
1.777,	-33.3366,	85.2009,	-2.10552
1.778,	-33.3328,	85.2676,	-2.02029
1.779,	-33.3328,	85.3343,	-1.93499
1.78,	-33.3366,	85.4009,	-1.84962
1.781,	-33.3328,	85.4676,	-1.76418
1.782,	-33.3328,	85.5343,	-1.67868
1.783,	-33.3328,	85.6009,	-1.59312
1.784,	-33.3366,	85.6676,	-1.50748
1.785,	-33.3328,	85.7343,	-1.42178
1.786,	-33.3328,	85.8009,	-1.33601
1.787,	-33.3366,	85.8676,	-1.25018
1.788,	-33.3328,	85.9343,	-1.16428
1.789,	-33.3328,	86.0009,	-1.07831
1.79,	-33.3328,	86.0676,	-0.992276
1.791,	-33.3366,	86.1343,	-0.906175
1.792,	-33.3328,	86.2009,	-0.820007
1.793,	-33.3328,	86.2676,	-0.733773
1.794,	-33.3328,	86.3343,	-0.647472
1.795,	-33.3366,	86.4009,	-0.561105
1.796,	-33.3328,	86.4676,	-0.47467
1.797,	-33.3328,	86.5343,	-0.388169
1.798,	-33.3366,	86.6009,	-0.301602
1.799,	-33.3328,	86.6676,	-0.214968
1.8,	-33.3328,	86.7343,	-0.128267
1.801,	-33.3328,	86.8009,	-0.041499
1.802,	-33.3366,	86.8676,	0.0453353
1.803,	-33.3328,	86.9343,	0.132236
1.804,	-33.3328,	87.0009,	0.219204
1.805,	-33.3366,	87.0676,	0.306238
1.806,	-33.3328,	87.1343,	0.393339
1.807,	-33.3328,	87.201,	0.480507
1.808,	-33.3328,	87.2676,	0.567741
1.809,	-33.3366,	87.3343,	0.655042
1.81,	-33.3328,	87.401,	0.74241
1.811,	-33.3328,	87.4676,	0.829844
1.812,	-33.3366,	87.5343,	0.917345
1.813,	-33.3328,	87.601,	1.00491
1.814,	-33.3328,	87.6676,	1.09255
1.815,	-33.3328,	87.7343,	1.18025
1.816,	-33.3366,	87.801,	1.26802
1.817,	-33.3328,	87.8676,	1.35585
1.818,	-33.3328,	87.9343,	1.44375
1.819,	-33.3328,	88.001,	1.53172
1.82,	-33.3366,	88.0676,	1.61975
1.821,	-33.3328,	88.1343,	1.70785
1.822,	-33.3328,	88.201,	1.79602
1.823,	-33.3366,	88.2676,	1.88426
1.824,	-33.3328,	88.3343,	1.97256
1.825,	-33.3328,	88.401,	2.06092
1.826,	-33.3328,	88.4676,	2.14936
1.827,	-33.3366,	88.5343,	2.23786
1.828,	-33.3328,	88.601,	2.32643
1.829,	-33.3328,	88.6676,	2.41506
1.83,	-33.3366,	88.7343,	2.50376
1.831,	-33.3328,	88.801,	2.59253
1.832,	-33.3328,	88.8676,	2.68136
1.833,	-33.3328,	88.9343,	2.77027
1.834,	-33.3366,	89.001,	2.85923
1.835,	-33.3328,	89.0676,	2.94827
1.836,	-33.3328,	89.1343,	3.03737
1.837,	-33.3366,	89.201,	3.12654
1.838,	-33.3328,	89.2677,	-3.06742
1.839,	-33.3328,	89.3343,	-2.97811
1.84,	-33.3328,	89.401,	-2.88875
1.841,	-33.3366,	89.4677,	-2.79931
1.842,	-33.3328,	89.5343,	-2.70981
1.843,	-33.3328,	89.601,	-2.62024
1.844,	-33.3366,	89.6677,	-2.53061
1.845,	-33.3328,	89.7343,	-2.44091
1.846,	-33.3328,	89.801,	-2.35114
1.847,	-33.3328,	89.8677,	-2.26131
1.848,	-33.3366,	89.9343,	-2.17141
1.849,	-33.3328,	90.001,	-2.08144
1.85,	-33.3328,	90.0677,	-1.9914
1.851,	-33.3366,	90.1343,	-1.9013
1.852,	-33.3328,	90.201,	-1.81114
1.853,	-33.3328,	90.2677,	-1.7209
1.854,	-33.3328,	90.3343,	-1.6306
1.855,	-33.3366,	90.401,	-1.54023
1.856,	-33.3328,	90.4677,	-1.4498
1.857,	-33.3328,	90.5343,	-1.3593
1.858,	-33.3328,	90.601,	-1.26873
1.859,	-33.3366,	90.6677,	-1.17809
1.86,	-33.3328,	90.7343,	-1.08739
1.861,	-33.3328,	90.801,	-0.996626
1.862,	-33.3366,	90.8677,	-0.905792
1.863,	-33.3328,	90.9343,	-0.814891
1.864,	-33.3328,	91.001,	-0.723923
1.865,	-33.3328,	91.0677,	-0.632889
1.866,	-33.3366,	91.1344,	-0.541788
1.867,	-33.3328,	91.201,	-0.45062
1.868,	-33.3328,	91.2677,	-0.359386
1.869,	-33.3366,	91.3344,	-0.268085
1.87,	-33.3328,	91.401,	-0.176717
1.871,	-33.3328,	91.4677,	-0.0852826
1.872,	-33.3328,	91.5344,	0.0062184
1.873,	-33.3366,	91.601,	0.0977861
1.874,	-33.3328,	91.6677,	0.18942
1.875,	-33.3328,	91.7344,	0.281121
1.876,	-33.3366,	91.801,	0.372889
1.877,	-33.3328,	91.8677,	0.464724
1.878,	-33.3328,	91.9344,	0.556625
1.879,	-33.3328,	92.001,	0.648592
1.88,	-33.3366,	92.0677,	0.740627
1.881,	-33.3328,	92.1344,	0.832728
1.882,	-33.3328,	92.201,	0.924895
1.883,	-33.3328,	92.2677,	1.01713
1.884,	-33.3366,	92.3344,	1.10943
1.885,	-33.3328,	92.401,	1.2018
1.886,	-33.3328,	92.4677,	1.29423
1.887,	-33.3366,	92.5344,	1.38673
1.888,	-33.3328,	92.601,	1.4793
1.889,	-33.3328,	92.6677,	1.57194
1.89,	-33.3328,	92.7344,	1.66464
1.891,	-33.3366,	92.801,	1.7574
1.892,	-33.3328,	92.8677,	1.85024
1.893,	-33.3328,	92.9344,	1.94314
1.894,	-33.3366,	93.0011,	2.03611
1.895,	-33.3328,	93.0677,	2.12914
1.896,	-33.3328,	93.1344,	2.22224
1.897,	-33.3328,	93.201,	2.31541
1.898,	-33.3366,	93.2677,	2.40865
1.899,	-33.3328,	93.3344,	2.50195
1.9,	-33.3328,	93.4011,	2.59531
1.901,	-33.3366,	93.4677,	2.68875
1.902,	-33.3328,	93.5344,	2.78225
1.903,	-33.3328,	93.6011,	2.87582
1.904,	-33.3328,	93.6677,	2.96945
1.905,	-33.3366,	93.7344,	3.06315
1.906,	-33.3328,	93.8011,	-3.12627
1.907,	-33.3328,	93.8677,	-3.03243
1.908,	-33.3366,	93.9344,	-2.93853
1.909,	-33.3328,	94.0011,	-2.84456
1.91,	-33.3328,	94.0677,	-2.75053
1.911,	-33.3328,	94.1344,	-2.65643
1.912,	-33.3366,	94.2011,	-2.56226
1.913,	-33.3328,	94.2677,	-2.46802
1.914,	-33.3328,	94.3344,	-2.37372
1.915,	-33.3366,	94.4011,	-2.27936
1.916,	-33.3328,	94.4677,	-2.18492
1.917,	-33.3328,	94.5344,	-2.09042
1.918,	-33.3328,	94.6011,	-1.99585
1.919,	-33.3366,	94.6677,	-1.90122
1.92,	-33.3328,	94.7344,	-1.80652
1.921,	-33.3328,	94.8011,	-1.71175
1.922,	-33.3328,	94.8677,	-1.61691
1.923,	-33.3366,	94.9344,	-1.52201
1.924,	-33.3328,	95.0011,	-1.42705
1.925,	-33.3328,	95.0677,	-1.33201
1.926,	-33.3366,	95.1344,	-1.23691
1.927,	-33.3328,	95.2011,	-1.14174
1.928,	-33.3328,	95.2678,	-1.04651
1.929,	-33.3328,	95.3344,	-0.951207
1.93,	-33.3366,	95.4011,	-0.855839
1.931,	-33.3328,	95.4678,	-0.760405
1.932,	-33.3328,	95.5344,	-0.664904
1.933,	-33.3366,	95.6011,	-0.569336
1.934,	-33.3328,	95.6678,	-0.473702
1.935,	-33.3328,	95.7344,	-0.378001
1.936,	-33.3328,	95.8011,	-0.282233
1.937,	-33.3366,	95.8678,	-0.186398
1.938,	-33.3328,	95.9344,	-0.0904973
1.939,	-33.3328,	96.0011,	0.00547048
1.94,	-33.3366,	96.0678,	0.101505
1.941,	-33.3328,	96.1344,	0.197606
1.942,	-33.3328,	96.2011,	0.293774
1.943,	-33.3328,	96.2678,	0.390008
1.944,	-33.3366,	96.3344,	0.486309
1.945,	-33.3328,	96.4011,	0.582677
1.946,	-33.3328,	96.4678,	0.679112
1.947,	-33.3328,	96.5344,	0.775613
1.948,	-33.3366,	96.6011,	0.87218
1.949,	-33.3328,	96.6678,	0.968815
1.95,	-33.3328,	96.7344,	1.06552
1.951,	-33.3366,	96.8011,	1.16228
1.952,	-33.3328,	96.8678,	1.25912
1.953,	-33.3328,	96.9344,	1.35602
1.954,	-33.3328,	97.0011,	1.45299
1.955,	-33.3366,	97.0678,	1.55002
1.956,	-33.3328,	97.1345,	1.64712
1.957,	-33.3328,	97.2011,	1.74429
1.958,	-33.3366,	97.2678,	1.84152
1.959,	-33.3328,	97.3345,	1.93883
1.96,	-33.3328,	97.4011,	2.03619
1.961,	-33.3328,	97.4678,	2.13363
1.962,	-33.3366,	97.5345,	2.23113
1.963,	-33.3328,	97.6011,	2.3287
1.964,	-33.3328,	97.6678,	2.42633
1.965,	-33.3366,	97.7345,	2.52403
1.966,	-33.3328,	97.8011,	2.6218
1.967,	-33.3328,	97.8678,	2.71964
1.968,	-33.3328,	97.9345,	2.81754
1.969,	-33.3366,	98.0011,	2.9155
1.97,	-33.3328,	98.0678,	3.01354
1.971,	-33.3328,	98.1345,	3.11164
1.972,	-33.3366,	98.2011,	-3.07338
1.973,	-33.3328,	98.2678,	-2.97514
1.974,	-33.3328,	98.3345,	-2.87684
1.975,	-33.3328,	98.4011,	-2.77847
1.976,	-33.3366,	98.4678,	-2.68004
1.977,	-33.3328,	98.5345,	-2.58154
1.978,	-33.3328,	98.6011,	-2.48297
1.979,	-33.3366,	98.6678,	-2.38434
1.98,	-33.3328,	98.7345,	-2.28564
1.981,	-33.3328,	98.8011,	-2.18687
1.982,	-33.3328,	98.8678,	-2.08803
1.983,	-33.3366,	98.9345,	-1.98913
1.984,	-33.3328,	99.0012,	-1.89016
1.985,	-33.3328,	99.0678,	-1.79113
1.986,	-33.3328,	99.1345,	-1.69203
1.987,	-33.3366,	99.2012,	-1.59286
1.988,	-33.3328,	99.2678,	-1.49363
1.989,	-33.3328,	99.3345,	-1.39433
1.99,	-33.3366,	99.4012,	-1.29496
1.991,	-33.3328,	99.4678,	-1.19552
1.992,	-33.3328,	99.5345,	-1.09602
1.993,	-33.3328,	99.6012,	-0.996454
1.994,	-33.3366,	99.6678,	-0.89682
1.995,	-33.3328,	99.7345,	-0.797119
1.996,	-33.3328,	99.8012,	-0.697351
1.997,	-33.3366,	99.8678,	-0.597516
1.998,	-33.3328,	99.9345,	-0.497615
1.999,	-32.7492,	100,	-0.397648
2,	0,	100,	-0.297648
2.001,	0,	100,	-0.197648
2.002,	0,	100,	-0.0976478
2.003,	0,	100,	0.00235219
2.004,	0,	100,	0.102352
2.005,	0,	100,	0.202352
2.006,	0,	100,	0.302352
2.007,	0,	100,	0.402352
2.008,	0,	100,	0.502352
2.009,	0,	100,	0.602352
2.01,	0,	100,	0.702352
2.011,	0,	100,	0.802352
2.012,	0,	100,	0.902352
2.013,	0,	100,	1.00235
2.014,	0,	100,	1.10235
2.015,	0,	100,	1.20235
2.016,	0,	100,	1.30235
2.017,	0,	100,	1.40235
2.018,	0,	100,	1.50235
2.019,	0,	100,	1.60235
2.02,	0,	100,	1.70235
2.021,	0,	100,	1.80235
2.022,	0,	100,	1.90235
2.023,	0,	100,	2.00235
2.024,	0,	100,	2.10235
2.025,	0,	100,	2.20235
2.026,	0,	100,	2.30235
2.027,	0,	100,	2.40235
