time,	T,	w,	th
1.406,	60.4672,	-54.8434,	2.26859
1.407,	60.5338,	-54.9644,	2.21369
1.408,	60.6005,	-55.0856,	2.15866
1.409,	60.6672,	-55.2068,	2.10352
1.41,	60.7338,	-55.3283,	2.04825
1.411,	60.8005,	-55.4498,	1.99286
1.412,	60.8672,	-55.5714,	1.93735
1.413,	60.9338,	-55.6932,	1.88172
1.414,	61.0005,	-55.8152,	1.82596
1.415,	61.0672,	-55.9372,	1.77009
1.416,	61.1338,	-56.0594,	1.71409
1.417,	61.2005,	-56.1818,	1.65797
1.418,	61.2672,	-56.3042,	1.60172
1.419,	61.3338,	-56.4268,	1.54536
1.42,	61.4005,	-56.5496,	1.48887
1.421,	61.4672,	-56.6725,	1.43226
1.422,	61.5339,	-56.7955,	1.37552
1.423,	61.6005,	-56.9186,	1.31867
1.424,	61.6672,	-57.0419,	1.26169
1.425,	61.7339,	-57.1653,	1.20458
1.426,	61.8005,	-57.2888,	1.14736
1.427,	61.8672,	-57.4125,	1.09001
1.428,	61.9339,	-57.5363,	1.03253
1.429,	62.0005,	-57.6602,	0.974933
1.43,	62.0672,	-57.7843,	0.917211
1.431,	62.1339,	-57.9085,	0.859365
1.432,	62.2005,	-58.0328,	0.801394
1.433,	62.2672,	-58.1573,	0.743299
1.434,	62.3339,	-58.2819,	0.68508
1.435,	62.4005,	-58.4066,	0.626735
1.436,	62.4672,	-58.5315,	0.568266
1.437,	62.5339,	-58.6565,	0.509672
1.438,	62.6005,	-58.7816,	0.450953
1.439,	62.6672,	-58.9069,	0.392109
1.44,	62.7339,	-59.0323,	0.333139
1.441,	62.8005,	-59.1578,	0.274044
1.442,	62.8672,	-59.2835,	0.214824
1.443,	62.9339,	-59.4093,	0.155477
1.444,	63.0005,	-59.5352,	0.0960051
1.445,	63.0672,	-59.6613,	0.0364069
1.446,	63.1339,	-59.7875,	-0.0233175
1.447,	63.2005,	-59.9138,	-0.0831681
1.448,	63.2672,	-60.0403,	-0.143145
1.449,	63.3339,	-60.1669,	-0.203249
1.45,	63.4005,	-60.2936,	-0.263479
1.451,	63.4672,	-60.4205,	-0.323836
1.452,	63.5339,	-60.5475,	-0.38432
1.453,	63.6006,	-60.6746,	-0.444931
1.454,	63.6672,	-60.8019,	-0.505669
1.455,	63.7339,	-60.9293,	-0.566535
1.456,	63.8006,	-61.0568,	-0.627528
1.457,	63.8672,	-61.1845,	-0.688649
1.458,	63.9339,	-61.3123,	-0.749897
1.459,	64.0006,	-61.4402,	-0.811274
1.46,	64.0672,	-61.5683,	-0.872778
1.461,	64.1339,	-61.6965,	-0.93441
1.462,	64.2006,	-61.8248,	-0.996171
1.463,	64.2672,	-61.9533,	-1.05806
1.464,	64.3339,	-62.0819,	-1.12008
1.465,	64.4006,	-62.2106,	-1.18222
1.466,	64.4672,	-62.3395,	-1.2445
1.467,	64.5339,	-62.4685,	-1.3069
1.468,	64.6006,	-62.5976,	-1.36944
1.469,	64.6672,	-62.7269,	-1.4321
1.47,	64.7339,	-62.8563,	-1.49489
1.471,	64.8006,	-62.9858,	-1.55781
1.472,	64.8672,	-63.1155,	-1.62086
1.473,	64.9339,	-63.2453,	-1.68404
1.474,	65.0006,	-63.3753,	-1.74735
1.475,	65.0672,	-63.5053,	-1.81079
1.476,	65.1339,	-63.6355,	-1.87436
1.477,	65.2006,	-63.7659,	-1.93806
1.478,	65.2673,	-63.8963,	-2.00189
1.479,	65.3339,	-64.0269,	-2.06586
1.48,	65.4006,	-64.1577,	-2.12995
1.481,	65.4672,	-64.2885,	-2.19417
1.482,	65.5339,	-64.4195,	-2.25853
1.483,	65.6006,	-64.5507,	-2.32301
1.484,	65.6673,	-64.6819,	-2.38763
1.485,	65.7339,	-64.8133,	-2.45237
1.486,	65.8006,	-64.9449,	-2.51725
1.487,	65.8673,	-65.0765,	-2.58226
1.488,	65.9339,	-65.2083,	-2.64741
1.489,	66.0006,	-65.3403,	-2.71268
1.49,	66.0673,	-65.4723,	-2.77809
1.491,	66.1339,	-65.6045,	-2.84363
1.492,	66.2006,	-65.7369,	-2.9093
1.493,	66.2673,	-65.8693,	-2.9751
1.494,	66.3339,	-66.0019,	-3.04103
1.495,	66.4006,	-66.1347,	-3.1071
1.496,	66.4673,	-66.2675,	3.10988
1.497,	66.5339,	-66.4005,	3.04355
1.498,	66.6006,	-66.5337,	2.97708
1.499,	66.6673,	-66.6669,	2.91048
1.5,	66.7339,	-66.8003,	2.84375
1.501,	66.8006,	-66.9339,	2.77688
1.502,	66.8673,	-67.0675,	2.70988
1.503,	66.9339,	-67.2013,	2.64274
1.504,	67.0006,	-67.3353,	2.57548
1.505,	67.0673,	-67.4694,	2.50807
1.506,	67.1339,	-67.6036,	2.44054
1.507,	67.2006,	-67.7379,	2.37287
1.508,	67.2673,	-67.8724,	2.30506
1.509,	67.3339,	-68.007,	2.23712
1.51,	67.4006,	-68.1417,	2.16905
1.511,	67.4673,	-68.2766,	2.10084
1.512,	67.534,	-68.4116,	2.03249
1.513,	67.6006,	-68.5467,	1.96401
1.514,	67.6673,	-68.682,	1.8954
1.515,	67.734,	-68.8174,	1.82665
1.516,	67.8006,	-68.9529,	1.75777
1.517,	67.8673,	-69.0886,	1.68874
1.518,	67.934,	-69.2244,	1.61959
1.519,	68.0006,	-69.3603,	1.5503
1.52,	68.0673,	-69.4964,	1.48087
1.521,	68.134,	-69.6326,	1.4113
1.522,	68.2006,	-69.7689,	1.3416
1.523,	68.2673,	-69.9054,	1.27177
1.524,	68.334,	-70.042,	1.20179
1.525,	68.4006,	-70.1787,	1.13168
1.526,	68.4673,	-70.3156,	1.06143
1.527,	68.534,	-70.4526,	0.99105
1.528,	68.6006,	-70.5897,	0.920529
1.529,	68.6673,	-70.727,	0.849871
1.53,	68.734,	-70.8644,	0.779075
1.531,	68.8006,	-71.0019,	0.708142
1.532,	68.8673,	-71.1396,	0.637071
1.533,	68.934,	-71.2774,	0.565863
1.534,	69.0006,	-71.4153,	0.494516
1.535,	69.0673,	-71.5534,	0.423032
1.536,	69.134,	-71.6916,	0.351409
1.537,	69.2006,	-71.8299,	0.279649
1.538,	69.2673,	-71.9684,	0.207749
1.539,	69.334,	-72.107,	0.135712
1.54,	69.4007,	-72.2457,	0.0635354
1.541,	69.4673,	-72.3846,	-0.00877973
1.542,	69.534,	-72.5236,	-0.0812338
1.543,	69.6007,	-72.6627,	-0.153827
1.544,	69.6673,	-72.802,	-0.226559
1.545,	69.734,	-72.9414,	-0.299431
1.546,	69.8007,	-73.0809,	-0.372442
1.547,	69.8673,	-73.2206,	-0.445593
1.548,	69.934,	-73.3604,	-0.518884
1.549,	70.0007,	-73.5003,	-0.592314
1.55,	70.0673,	-73.6404,	-0.665884
1.551,	70.134,	-73.7806,	-0.739595
1.552,	70.2007,	-73.9209,	-0.813446
1.553,	70.2673,	-74.0614,	-0.887437
1.554,	70.334,	-74.202,	-0.961568
1.555,	70.4007,	-74.3427,	-1.03584
1.556,	70.4673,	-74.4836,	-1.11025
1.557,	70.534,	-74.6246,	-1.18481
1.558,	70.6007,	-74.7657,	-1.2595
1.559,	70.6673,	-74.907,	-1.33434
1.56,	70.734,	-75.0484,	-1.40932
1.561,	70.8007,	-75.1899,	-1.48444
1.562,	70.8673,	-75.3316,	-1.5597
1.563,	70.934,	-75.4734,	-1.6351
1.564,	71.0007,	-75.6154,	-1.71064
1.565,	71.0673,	-75.7574,	-1.78633
1.566,	71.134,	-75.8996,	-1.86216
1.567,	71.2007,	-76.042,	-1.93813
1.568,	71.2673,	-76.1844,	-2.01424
1.569,	71.334,	-76.327,	-2.0905
1.57,	71.4007,	-76.4698,	-2.1669
1.571,	71.4674,	-76.6126,	-2.24344
1.572,	71.534,	-76.7556,	-2.32012
1.573,	71.6007,	-76.8988,	-2.39695
1.574,	71.6674,	-77.042,	-2.47392
1.575,	71.734,	-77.1854,	-2.55103
1.576,	71.8007,	-77.329,	-2.62829
1.577,	71.8674,	-77.4726,	-2.70569
1.578,	71.934,	-77.6164,	-2.78324
1.579,	72.0007,	-77.7604,	-2.86092
1.58,	72.0674,	-77.9044,	-2.93876
1.581,	72.134,	-78.0486,	-3.01673
1.582,	72.2007,	-78.193,	-3.09485
1.583,	72.2674,	-78.3374,	3.11007
1.584,	72.334,	-78.482,	3.03166
1.585,	72.4007,	-78.6268,	2.9531
1.586,	72.4674,	-78.7717,	2.8744
1.587,	72.534,	-78.9167,	2.79556
1.588,	72.6007,	-79.0618,	2.71657
1.589,	72.6674,	-79.2071,	2.63743
1.59,	72.734,	-79.3525,	2.55816
1.591,	72.8007,	-79.498,	2.47873
1.592,	72.8674,	-79.6437,	2.39916
1.593,	72.934,	-79.7895,	2.31944
1.594,	73.0007,	-79.9354,	2.23958
1.595,	73.0674,	-80.0815,	2.15957
1.596,	73.134,	-80.2277,	2.07942
1.597,	73.2007,	-80.374,	1.99912
1.598,	73.2674,	-80.5205,	1.91867
1.599,	73.3341,	-80.6671,	1.83808
1.6,	73.4007,	-80.8138,	1.75733
1.601,	73.4674,	-80.9607,	1.67645
1.602,	73.534,	-81.1077,	1.59541
1.603,	73.6007,	-81.2548,	1.51423
1.604,	73.6674,	-81.4021,	1.4329
1.605,	73.7341,	-81.5495,	1.35143
1.606,	73.8007,	-81.697,	1.2698
1.607,	73.8674,	-81.8447,	1.18803
1.608,	73.9341,	-81.9925,	1.10612
1.609,	74.0007,	-82.1404,	1.02405
1.61,	74.0674,	-82.2885,	0.941834
1.611,	74.1341,	-82.4367,	0.859472
1.612,	74.2007,	-82.585,	0.776961
1.613,	74.2674,	-82.7335,	0.694302
1.614,	74.3341,	-82.8821,	0.611494
1.615,	74.4007,	-83.0308,	0.528537
1.616,	74.4674,	-83.1797,	0.445432
1.617,	74.5341,	-83.3287,	0.362178
1.618,	74.6007,	-83.4778,	0.278775
1.619,	74.6674,	-83.6271,	0.195222
1.62,	74.7341,	-83.7765,	0.11152
1.621,	74.8007,	-83.926,	0.0276691
1.622,	74.8674,	-84.0757,	-0.0563318
1.623,	74.9341,	-84.2255,	-0.140482
1.624,	75.0007,	-84.3754,	-0.224783
1.625,	75.0674,	-84.5255,	-0.309233
1.626,	75.1341,	-84.6757,	-0.393834
1.627,	75.2007,	-84.826,	-0.478585
1.628,	75.2674,	-84.9765,	-0.563486
1.629,	75.3341,	-85.1271,	-0.648538
1.63,	75.4007,	-85.2778,	-0.73374
1.631,	75.4674,	-85.4287,	-0.819094
1.632,	75.5341,	-85.5797,	-0.904598
1.633,	75.6008,	-85.7309,	-0.990253
1.634,	75.6674,	-85.8821,	-1.07606
1.635,	75.7341,	-86.0335,	-1.16202
1.636,	75.8008,	-86.1851,	-1.24813
1.637,	75.8674,	-86.3367,	-1.33439
1.638,	75.9341,	-86.4885,	-1.4208
1.639,	76.0008,	-86.6405,	-1.50736
1.64,	76.0674,	-86.7925,	-1.59408
1.641,	76.1341,	-86.9447,	-1.68095
1.642,	76.2008,	-87.0971,	-1.76797
1.643,	76.2674,	-87.2495,	-1.85514
1.644,	76.3341,	-87.4021,	-1.94247
1.645,	76.4008,	-87.5549,	-2.02995
1.646,	76.4674,	-87.7077,	-2.11758
1.647,	76.5341,	-87.8607,	-2.20536
1.648,	76.6008,	-88.0139,	-2.2933
1.649,	76.6674,	-88.1671,	-2.38139
1.65,	76.7341,	-88.3205,	-2.46964
1.651,	76.8008,	-88.4741,	-2.55803
1.652,	76.8674,	-88.6277,	-2.64658
1.653,	76.9341,	-88.7815,	-2.73529
1.654,	77.0008,	-88.9355,	-2.82415
1.655,	77.0674,	-89.0896,	-2.91316
1.656,	77.1341,	-89.2438,	-3.00233
1.657,	77.2008,	-89.3981,	-3.09165
1.658,	77.2674,	-89.5526,	3.10206
1.659,	77.3341,	-89.7072,	3.01243
1.66,	77.4008,	-89.8619,	2.92265
1.661,	77.4675,	-90.0168,	2.83271
1.662,	77.5341,	-90.1718,	2.74261
1.663,	77.6008,	-90.3269,	2.65237
1.664,	77.6675,	-90.4822,	2.56196
1.665,	77.7341,	-90.6376,	2.4714
1.666,	77.8008,	-90.7931,	2.38069
1.667,	77.8675,	-90.9488,	2.28981
1.668,	77.9341,	-91.1046,	2.19879
1.669,	78.0008,	-91.2605,	2.10761
1.67,	78.0675,	-91.4166,	2.01627
1.671,	78.1341,	-91.5728,	1.92477
1.672,	78.2008,	-91.7291,	1.83312
1.673,	78.2675,	-91.8856,	1.74131
1.674,	78.3341,	-92.0422,	1.64935
1.675,	78.4008,	-92.1989,	1.55723
1.676,	78.4675,	-92.3558,	1.46495
1.677,	78.5341,	-92.5128,	1.37252
1.678,	78.6008,	-92.6699,	1.27993
1.679,	78.6675,	-92.8272,	1.18718
1.68,	78.7341,	-92.9846,	1.09427
1.681,	78.8008,	-93.1421,	1.00121
1.682,	78.8675,	-93.2998,	0.907987
1.683,	78.9341,	-93.4576,	0.814609
1.684,	79.0008,	-93.6155,	0.721072
1.685,	79.0675,	-93.7736,	0.627378
1.686,	79.1341,	-93.9318,	0.533525
1.687,	79.2008,	-94.0901,	0.439514
1.688,	79.2675,	-94.2486,	0.345344
1.689,	79.3342,	-94.4072,	0.251017
1.69,	79.4008,	-94.5659,	0.15653
1.691,	79.4675,	-94.7248,	0.0618846
1.692,	79.5342,	-94.8838,	-0.0329197
1.693,	79.6008,	-95.0429,	-0.127883
1.694,	79.6675,	-95.2022,	-0.223006
1.695,	79.7342,	-95.3616,	-0.318288
1.696,	79.8008,	-95.5212,	-0.413729
1.697,	79.8675,	-95.6808,	-0.50933
1.698,	79.9342,	-95.8406,	-0.605091
1.699,	80.0008,	-96.0006,	-0.701011
1.7,	80.0675,	-96.1606,	-0.797092
1.701,	80.1342,	-96.3208,	-0.893333
1.702,	80.2008,	-96.4812,	-0.989734
1.703,	80.2675,	-96.6416,	-1.0863
1.704,	80.3342,	-96.8022,	-1.18302
1.705,	80.4008,	-96.963,	-1.2799
1.706,	80.4675,	-97.1238,	-1.37694
1.707,	80.5342,	-97.2848,	-1.47415
1.708,	80.6008,	-97.446,	-1.57151
1.709,	80.6675,	-97.6072,	-1.66904
1.71,	80.7342,	-97.7686,	-1.76673
1.711,	80.8008,	-97.9302,	-1.86458
1.712,	80.8675,	-98.0918,	-1.96259
1.713,	80.9342,	-98.2536,	-2.06076
1.714,	81.0008,	-98.4156,	-2.15909
1.715,	81.0675,	-98.5777,	-2.25759
1.716,	81.1342,	-98.7399,	-2.35625
1.717,	81.2009,	-98.9022,	-2.45507
1.718,	81.2675,	-99.0647,	-2.55405
1.719,	81.3342,	-99.2273,	-2.6532
1.72,	81.4009,	-99.39,	-2.75251
1.721,	81.4675,	-99.5529,	-2.85198
1.722,	81.5342,	-99.7159,	-2.95162
1.723,	81.6009,	-99.879,	-3.05141
1.724,	81.6675,	-100.042,	3.13181
1.725,	81.7342,	-100.206,	3.03169
1.726,	81.8009,	-100.369,	2.9314
1.727,	81.8675,	-100.533,	2.83095
1.728,	81.9342,	-100.697,	2.73034
1.729,	82.0009,	-100.861,	2.62956
1.73,	82.0675,	-101.025,	2.52861
1.731,	82.1342,	-101.189,	2.42751
1.732,	82.2009,	-101.353,	2.32624
1.733,	82.2675,	-101.518,	2.2248
1.734,	82.3342,	-101.682,	2.1232
1.735,	82.4009,	-101.847,	2.02144
1.736,	82.4675,	-102.012,	1.91951
1.737,	82.5342,	-102.177,	1.81741
1.738,	82.6009,	-102.342,	1.71515
1.739,	82.6675,	-102.507,	1.61273
1.74,	82.7342,	-102.673,	1.51014
1.741,	82.8009,	-102.838,	1.40738
1.742,	82.8675,	-103.004,	1.30446
1.743,	82.9342,	-103.17,	1.20137
1.744,	83.0009,	-103.336,	1.09812
1.745,	83.0676,	-103.502,	0.994704
1.746,	83.1342,	-103.668,	0.891119
1.747,	83.2009,	-103.834,	0.787368
1.748,	83.2676,	-104.001,	0.68345
1.749,	83.3342,	-104.167,	0.579366
1.75,	83.4009,	-104.334,	0.475116
1.751,	83.4676,	-104.501,	0.370698
1.752,	83.5342,	-104.668,	0.266114
1.753,	83.6009,	-104.835,	0.161362
1.754,	83.6676,	-105.002,	0.0564435
1.755,	83.7342,	-105.17,	-0.0486425
1.756,	83.8009,	-105.337,	-0.153896
1.757,	83.8676,	-105.505,	-0.259317
1.758,	83.9342,	-105.673,	-0.364906
1.759,	84.0009,	-105.841,	-0.470663
1.76,	84.0676,	-106.009,	-0.576587
1.761,	84.1342,	-106.177,	-0.68268
1.762,	84.2009,	-106.345,	-0.788941
1.763,	84.2676,	-106.514,	-0.895371
1.764,	84.3342,	-106.682,	-1.00197
1.765,	84.4009,	-106.851,	-1.10874
1.766,	84.4676,	-107.02,	-1.21567
1.767,	84.5342,	-107.189,	-1.32278
1.768,	84.6009,	-107.358,	-1.43005
1.769,	84.6676,	-107.527,	-1.53749
1.77,	84.7342,	-107.697,	-1.6451
1.771,	84.8009,	-107.866,	-1.75289
1.772,	84.8676,	-108.036,	-1.86084
1.773,	84.9342,	-108.206,	-1.96896
1.774,	85.0009,	-108.376,	-2.07725
1.775,	85.0676,	-108.546,	-2.18571
1.776,	85.1342,	-108.716,	-2.29434
1.777,	85.2009,	-108.886,	-2.40314
1.778,	85.2676,	-109.057,	-2.51211
1.779,	85.3343,	-109.227,	-2.62125
1.78,	85.4009,	-109.398,	-2.73057
1.781,	85.4676,	-109.569,	-2.84005
1.782,	85.5343,	-109.74,	-2.9497
1.783,	85.6009,	-109.911,	-3.05953
1.784,	85.6676,	-110.082,	3.11366
1.785,	85.7343,	-110.254,	3.00349
1.786,	85.8009,	-110.425,	2.89315
1.787,	85.8676,	-110.597,	2.78264
1.788,	85.9343,	-110.769,	2.67196
1.789,	86.0009,	-110.941,	2.5611
1.79,	86.0676,	-111.113,	2.45008
1.791,	86.1343,	-111.285,	2.33888
1.792,	86.2009,	-111.457,	2.22751
1.793,	86.2676,	-111.63,	2.11596
1.794,	86.3343,	-111.802,	2.00425
1.795,	86.4009,	-111.975,	1.89236
1.796,	86.4676,	-112.148,	1.7803
1.797,	86.5343,	-112.321,	1.66806
1.798,	86.6009,	-112.494,	1.55565
1.799,	86.6676,	-112.667,	1.44307
1.8,	86.7343,	-112.841,	1.33032
1.801,	86.8009,	-113.014,	1.21739
1.802,	86.8676,	-113.188,	1.10429
1.803,	86.9343,	-113.362,	0.991015
1.804,	87.0009,	-113.536,	0.877566
1.805,	87.0676,	-113.71,	0.763943
1.806,	87.1343,	-113.884,	0.650146
1.807,	87.201,	-114.058,	0.536175
1.808,	87.2676,	-114.233,	0.422029
1.809,	87.3343,	-114.407,	0.307709
1.81,	87.401,	-114.582,	0.193214
1.811,	87.4676,	-114.757,	0.0785449
1.812,	87.5343,	-114.932,	-0.0362997
1.813,	87.601,	-115.107,	-0.151319
1.814,	87.6676,	-115.282,	-0.266514
1.815,	87.7343,	-115.458,	-0.381884
1.816,	87.801,	-115.633,	-0.49743
1.817,	87.8676,	-115.809,	-0.613151
1.818,	87.9343,	-115.985,	-0.729048
1.819,	88.001,	-116.161,	-0.845121
1.82,	88.0676,	-116.337,	-0.961369
1.821,	88.1343,	-116.513,	-1.07779
1.822,	88.201,	-116.689,	-1.1944
1.823,	88.2676,	-116.866,	-1.31117
1.824,	88.3343,	-117.042,	-1.42813
1.825,	88.401,	-117.219,	-1.54526
1.826,	88.4676,	-117.396,	-1.66257
1.827,	88.5343,	-117.573,	-1.78005
1.828,	88.601,	-117.75,	-1.89771
1.829,	88.6676,	-117.927,	-2.01555
1.83,	88.7343,	-118.105,	-2.13357
1.831,	88.801,	-118.282,	-2.25176
1.832,	88.8676,	-118.46,	-2.37013
1.833,	88.9343,	-118.638,	-2.48868
1.834,	89.001,	-118.816,	-2.60741
1.835,	89.0676,	-118.994,	-2.72631
1.836,	89.1343,	-119.172,	-2.8454
1.837,	89.201,	-119.35,	-2.96466
1.838,	89.2677,	-119.529,	-3.0841
1.839,	89.3343,	-119.707,	3.07947
1.84,	89.401,	-119.886,	2.95967
1.841,	89.4677,	-120.065,	2.8397
1.842,	89.5343,	-120.244,	2.71954
1.843,	89.601,	-120.423,	2.59921
1.844,	89.6677,	-120.602,	2.4787
1.845,	89.7343,	-120.782,	2.35801
1.846,	89.801,	-120.961,	2.23713
1.847,	89.8677,	-121.141,	2.11608
1.848,	89.9343,	-121.321,	1.99485
1.849,	90.001,	-121.501,	1.87344
1.85,	90.0677,	-121.681,	1.75185
1.851,	90.1343,	-121.861,	1.63008
1.852,	90.201,	-122.041,	1.50813
1.853,	90.2677,	-122.222,	1.386
1.854,	90.3343,	-122.403,	1.26368
1.855,	90.401,	-122.583,	1.14119
1.856,	90.4677,	-122.764,	1.01852
1.857,	90.5343,	-122.945,	0.895662
1.858,	90.601,	-123.126,	0.772627
1.859,	90.6677,	-123.308,	0.64941
1.86,	90.7343,	-123.489,	0.526012
1.861,	90.801,	-123.67,	0.402432
1.862,	90.8677,	-123.852,	0.278671
1.863,	90.9343,	-124.034,	0.154728
1.864,	91.001,	-124.216,	0.0306027
1.865,	91.0677,	-124.398,	-0.0937042
1.866,	91.1344,	-124.58,	-0.218193
1.867,	91.201,	-124.762,	-0.342865
1.868,	91.2677,	-124.945,	-0.467718
1.869,	91.3344,	-125.128,	-0.592755
1.87,	91.401,	-125.31,	-0.717973
1.871,	91.4677,	-125.493,	-0.843375
1.872,	91.5344,	-125.676,	-0.96896
1.873,	91.601,	-125.859,	-1.09473
1.874,	91.6677,	-126.043,	-1.22068
1.875,	91.7344,	-126.226,	-1.34681
1.876,	91.801,	-126.409,	-1.47313
1.877,	91.8677,	-126.593,	-1.59963
1.878,	91.9344,	-126.777,	-1.72632
1.879,	92.001,	-126.961,	-1.85319
1.88,	92.0677,	-127.145,	-1.98024
1.881,	92.1344,	-127.329,	-2.10748
1.882,	92.201,	-127.513,	-2.2349
1.883,	92.2677,	-127.698,	-2.3625
1.884,	92.3344,	-127.883,	-2.49029
1.885,	92.401,	-128.067,	-2.61827
1.886,	92.4677,	-128.252,	-2.74643
1.887,	92.5344,	-128.437,	-2.87477
1.888,	92.601,	-128.622,	-3.0033
1.889,	92.6677,	-128.808,	-3.13202
1.89,	92.7344,	-128.993,	3.02227
1.891,	92.801,	-129.179,	2.89318
1.892,	92.8677,	-129.364,	2.76391
1.893,	92.9344,	-129.55,	2.63445
1.894,	93.0011,	-129.736,	2.50481
1.895,	93.0677,	-129.922,	2.37498
1.896,	93.1344,	-130.108,	2.24497
1.897,	93.201,	-130.295,	2.11477
1.898,	93.2677,	-130.481,	1.98438
1.899,	93.3344,	-130.668,	1.8538
1.9,	93.4011,	-130.854,	1.72304
1.901,	93.4677,	-131.041,	1.59209
1.902,	93.5344,	-131.228,	1.46096
1.903,	93.6011,	-131.415,	1.32964
1.904,	93.6677,	-131.603,	1.19813
1.905,	93.7344,	-131.79,	1.06643
1.906,	93.8011,	-131.978,	0.934549
1.907,	93.8677,	-132.165,	0.802478
1.908,	93.9344,	-132.353,	0.670219
1.909,	94.0011,	-132.541,	0.537772
1.91,	94.0677,	-132.729,	0.405137
1.911,	94.1344,	-132.917,	0.272313
1.912,	94.2011,	-133.106,	0.139302
1.913,	94.2677,	-133.294,	0.00610228
1.914,	94.3344,	-133.483,	-0.127286
1.915,	94.4011,	-133.671,	-0.260863
1.916,	94.4677,	-133.86,	-0.394629
1.917,	94.5344,	-134.049,	-0.528584
1.918,	94.6011,	-134.238,	-0.662727
1.919,	94.6677,	-134.428,	-0.79706
1.92,	94.7344,	-134.617,	-0.931583
1.921,	94.8011,	-134.807,	-1.06629
1.922,	94.8677,	-134.996,	-1.2012
1.923,	94.9344,	-135.186,	-1.33629
1.924,	95.0011,	-135.376,	-1.47157
1.925,	95.0677,	-135.566,	-1.60704
1.926,	95.1344,	-135.756,	-1.7427
1.927,	95.2011,	-135.947,	-1.87855
1.928,	95.2678,	-136.137,	-2.01459
1.929,	95.3344,	-136.328,	-2.15083
1.93,	95.4011,	-136.518,	-2.28725
1.931,	95.4678,	-136.709,	-2.42386
1.932,	95.5344,	-136.9,	-2.56067
1.933,	95.6011,	-137.091,	-2.69766
1.934,	95.6678,	-137.283,	-2.83485
1.935,	95.7344,	-137.474,	-2.97223
1.936,	95.8011,	-137.666,	-3.1098
1.937,	95.8678,	-137.857,	3.03563
1.938,	95.9344,	-138.049,	2.89767
1.939,	96.0011,	-138.241,	2.75953
1.94,	96.0678,	-138.433,	2.62119
1.941,	96.1344,	-138.625,	2.48266
1.942,	96.2011,	-138.818,	2.34394
1.943,	96.2678,	-139.01,	2.20503
1.944,	96.3344,	-139.203,	2.06592
1.945,	96.4011,	-139.395,	1.92662
1.946,	96.4678,	-139.588,	1.78713
1.947,	96.5344,	-139.781,	1.64744
1.948,	96.6011,	-139.974,	1.50757
1.949,	96.6678,	-140.168,	1.36749
1.95,	96.7344,	-140.361,	1.22723
1.951,	96.8011,	-140.555,	1.08677
1.952,	96.8678,	-140.748,	0.946121
1.953,	96.9344,	-140.942,	0.805275
1.954,	97.0011,	-141.136,	0.664236
1.955,	97.0678,	-141.33,	0.523003
1.956,	97.1345,	-141.524,	0.381576
1.957,	97.2011,	-141.719,	0.239954
1.958,	97.2678,	-141.913,	0.0981386
1.959,	97.3345,	-142.108,	-0.0438718
1.96,	97.4011,	-142.302,	-0.186077
1.961,	97.4678,	-142.497,	-0.328477
1.962,	97.5345,	-142.692,	-0.471072
1.963,	97.6011,	-142.887,	-0.613862
1.964,	97.6678,	-143.083,	-0.756847
1.965,	97.7345,	-143.278,	-0.900027
1.966,	97.8011,	-143.474,	-1.0434
1.967,	97.8678,	-143.669,	-1.18697
1.968,	97.9345,	-143.865,	-1.33074
1.969,	98.0011,	-144.061,	-1.4747
1.97,	98.0678,	-144.257,	-1.61886
1.971,	98.1345,	-144.453,	-1.76322
1.972,	98.2011,	-144.65,	-1.90777
1.973,	98.2678,	-144.846,	-2.05252
1.974,	98.3345,	-145.043,	-2.19746
1.975,	98.4011,	-145.239,	-2.3426
1.976,	98.4678,	-145.436,	-2.48794
1.977,	98.5345,	-145.633,	-2.63348
1.978,	98.6011,	-145.83,	-2.77921
1.979,	98.6678,	-146.028,	-2.92514
1.98,	98.7345,	-146.225,	-3.07126
1.981,	98.8011,	-146.423,	3.0656
1.982,	98.8678,	-146.62,	2.91908
1.983,	98.9345,	-146.818,	2.77236
1.984,	99.0012,	-147.016,	2.62544
1.985,	99.0678,	-147.214,	2.47832
1.986,	99.1345,	-147.412,	2.33101
1.987,	99.2012,	-147.611,	2.1835
1.988,	99.2678,	-147.809,	2.03579
1.989,	99.3345,	-148.008,	1.88788
1.99,	99.4012,	-148.207,	1.73977
1.991,	99.4678,	-148.405,	1.59147
1.992,	99.5345,	-148.604,	1.44296
1.993,	99.6012,	-148.804,	1.29426
1.994,	99.6678,	-149.003,	1.14536
1.995,	99.7345,	-149.202,	0.996253
1.996,	99.8012,	-149.402,	0.846951
1.997,	99.8678,	-149.601,	0.69745
1.998,	99.9345,	-149.801,	0.547749
1.999,	100,	-150.001,	0.397847
2,	100,	-150.201,	0.247746
2.001,	100,	-150.401,	0.0974451
2.002,	100,	-150.601,	-0.053056
2.003,	100,	-150.801,	-0.203757
2.004,	100,	-151.001,	-0.354658
2.005,	100,	-151.201,	-0.505759
2.006,	100,	-151.401,	-0.657061
2.007,	100,	-151.601,	-0.808562
2.008,	100,	-151.801,	-0.960263
2.009,	100,	-152.001,	-1.11216
2.01,	100,	-152.201,	-1.26427
2.011,	100,	-152.401,	-1.41657
2.012,	100,	-152.601,	-1.56907
2.013,	100,	-152.801,	-1.72177
2.014,	100,	-153.001,	-1.87467
2.015,	100,	-153.201,	-2.02777
2.016,	100,	-153.401,	-2.18107
2.017,	100,	-153.601,	-2.33457
2.018,	100,	-153.801,	-2.48827
